"Week
#","Start
Time","End
Time","Duration
Text",List,List ID,Task,Task ID,Department,Priority,Section,"Task
Category","Task
Type"
W16,5:51:55 AM,5:58:46 AM,0:06:51,🌈 Personal,901301650324,🧾 Manage financials_Personal,86a5naynx,9.09. Financial,📌 Life Must,9.09.1. Manage money,,
W16,5:58:45 AM,6:04:18 AM,0:05:33,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W16,6:04:18 AM,6:12:08 AM,0:07:50,🌈 Personal,901301650324,🛒 Do grocery shopping,86a2fkvvg,9.11. Quality of life,📌 Life Must,9.11.4. Do house chores,,
W16,6:12:08 AM,6:36:36 AM,0:24:28,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,6:36:36 AM,6:44:10 AM,0:07:34,🚀 On Business,900601952633,🔨 Learn Claude,,5. Build processes,📌 Job Must,5.2. Learn and troubleshoot softwares,🙂 👌 Work,Work
W16,6:44:10 AM,6:49:03 AM,0:04:53,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,6:49:03 AM,6:54:40 AM,0:05:37,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W16,6:54:40 AM,6:55:44 AM,0:01:04,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W16,6:55:52 AM,7:04:05 AM,0:08:13,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W16,7:04:09 AM,7:20:13 AM,0:16:04,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W16,7:20:18 AM,7:32:02 AM,0:11:44,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W16,7:32:19 AM,7:42:44 AM,0:10:25,🌈 Personal,901301650324,🌷Grow flowers and plants,86adrww47,9.11. Quality of life,📌 Life Must,9.11.5. Others,,
W16,7:42:44 AM,8:01:02 AM,0:18:18,🌼 Survival Mode,901306296518,🚿 Shower,86a2hacmc,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W16,8:01:17 AM,8:07:15 AM,0:05:58,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W16,8:07:15 AM,8:08:50 AM,0:01:35,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,8:08:50 AM,8:19:01 AM,0:10:11,🌈 Personal,901301650324,🛒 Create a grocery list,86a699c00,9.11. Quality of life,📌 Life Must,9.11.4. Do house chores,,
W16,8:19:01 AM,10:27:03 AM,2:08:02,🌈 Personal,901301650324,🛒 Do grocery shopping,86a2fkvvg,9.11. Quality of life,📌 Life Must,9.11.4. Do house chores,,
W16,10:27:02 AM,10:29:27 AM,0:02:25,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W16,10:29:26 AM,10:33:35 AM,0:04:09,👩🏻‍💻 In Business,901301162602,🕵🏻 Skip trace prospects,86a83c16d,4. Do deals,📌 Job Must,4.3. Market to prospects,🙂 👌 Work,Work
W16,10:33:35 AM,10:35:30 AM,0:01:55,👩🏻‍💻 In Business,901301162602,🏠 Pull prospects_Foreclosure,86aenmett,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W16,10:35:30 AM,11:04:39 AM,0:29:09,🌈 Personal,901301650324,🗃️ Organize food,86a5r673p,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,11:04:38 AM,11:11:02 AM,0:06:24,🌈 Personal,901301650324,🧾 Manage financials_Personal,86a5naynx,9.09. Financial,📌 Life Must,9.09.1. Manage money,,
W16,11:11:02 AM,11:11:32 AM,0:00:30,🌈 Personal,901301650324,✏️ Plan for dad's activities,86a2d1k37,9.07. Dad,📌 Must_Life,9.07.4. Take dad to places,,
W16,11:11:31 AM,11:28:25 AM,0:16:54,🌈 Personal,901301650324,🧾 Manage financials_Personal,86a5naynx,9.09. Financial,📌 Life Must,9.09.1. Manage money,,
W16,11:28:24 AM,11:37:21 AM,0:08:57,🌈 Personal,901301650324,✏️ Plan for dad's activities,86a2d1k37,9.07. Dad,📌 Must_Life,9.07.4. Take dad to places,,
W16,11:37:21 AM,11:44:17 AM,0:06:56,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W16,11:44:28 AM,11:49:48 AM,0:05:20,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W16,11:49:54 AM,12:00:52 PM,0:10:58,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W16,12:00:58 PM,12:01:29 PM,0:00:31,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W16,12:01:37 PM,12:05:38 PM,0:04:01,🌼 Survival Mode,901306296518,💤 Nap,86a2gxhgk,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W16,12:05:43 PM,12:29:40 PM,0:23:57,🌼 Survival Mode,901306296518,🚶🏻‍♀️Walk,86a2h4h22,9.01. Health & fitness,🌱 Routine,9.01.3. Exercise,,
W16,12:29:40 PM,12:35:45 PM,0:06:05,🌈 Personal,901301650324,🌷Grow flowers and plants,86adrww47,9.11. Quality of life,📌 Life Must,9.11.5. Others,,
W16,12:35:45 PM,12:43:43 PM,0:07:58,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W16,12:43:49 PM,1:07:25 PM,0:23:36,🌼 Survival Mode,901306296518,💤 Nap,86a2gxhgk,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W16,1:07:49 PM,1:10:33 PM,0:02:44,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W16,1:10:33 PM,3:15:23 PM,2:04:50,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,3:15:23 PM,3:19:23 PM,0:04:00,🚀 On Business,900601952633,🔍 Search and hire vendors,86a7c5ah9,6. Build the team,📌 Job Must,6.4. Vendor_Hire,🙂 👌 Work,Manager
W16,3:19:22 PM,3:40:35 PM,0:21:13,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,3:40:35 PM,5:31:09 PM,1:50:34,🌈 Personal,901301650324,✏️ Plan for dad's activities,86a2d1k37,9.07. Dad,📌 Must_Life,9.07.4. Take dad to places,,
W16,5:31:09 PM,5:31:50 PM,0:00:41,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W16,5:31:56 PM,5:40:25 PM,0:08:29,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W16,5:40:24 PM,5:47:43 PM,0:07:19,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,5:47:43 PM,6:04:07 PM,0:16:24,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W16,6:04:07 PM,7:18:38 PM,1:14:31,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,7:18:38 PM,7:27:12 PM,0:08:34,🌈 Personal,901301650324,🌷Grow flowers and plants,86adrww47,9.11. Quality of life,📌 Life Must,9.11.5. Others,,
W16,7:27:24 PM,7:28:41 PM,0:01:17,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W16,7:28:40 PM,7:41:35 PM,0:12:55,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W16,7:41:35 PM,8:13:25 PM,0:31:50,🌈 Personal,901301650324,🌷Grow flowers and plants,86adrww47,9.11. Quality of life,📌 Life Must,9.11.5. Others,,
W16,8:13:24 PM,8:39:45 PM,0:26:21,🌈 Personal,901301650324,✏️ Plan for dad's activities,86a2d1k37,9.07. Dad,📌 Must_Life,9.07.4. Take dad to places,,
W16,8:39:44 PM,8:50:29 PM,0:10:45,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W16,8:50:28 PM,9:26:01 PM,0:35:33,🌈 Personal,901301650324,🗣️ Talk to Matt,86a654xch,9.06. Love,🌱 Routine_Personal,9.06. Love,,
W16,9:26:00 PM,11:59:00 PM,2:33:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W17,12:00:00 AM,5:36:00 AM,5:36:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W17,5:37:06 AM,5:39:37 AM,0:02:31,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,5:39:50 AM,5:51:22 AM,0:11:32,🌼 Survival Mode,901306296518,💩 Poop,86a5mn4v6,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,5:51:31 AM,5:55:24 AM,0:03:53,🌼 Survival Mode,901306296518,🪣 Soak butt,86a9d32yr,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,5:55:33 AM,5:56:05 AM,0:00:32,🌈 Personal,901301650324,⚖️ Weigh myself,86a5q5pxt,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,5:56:15 AM,6:02:45 AM,0:06:30,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,6:02:45 AM,6:04:33 AM,0:01:48,🌈 Personal,901301650324,💯 Update daily KPIs,86a2hpd34,9.04. Character,🌱 Routine,9.04. Consistency,,
W17,6:04:32 AM,6:08:01 AM,0:03:29,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,6:08:01 AM,6:12:56 AM,0:04:55,🚀 On Business,900601952633,🔍 Search and hire vendors,86a7c5ah9,6. Build the team,📌 Job Must,6.4. Vendor_Hire,🙂 👌 Work,Manager
W17,6:12:56 AM,6:19:05 AM,0:06:09,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,6:19:05 AM,6:30:58 AM,0:11:53,🚀 On Business,900601952633,⏰ Analyze time usage,86a64a75x,2. Gain traction,📌 Job Must,2.6. Manage time,🙂 👌 Work,Manager
W17,6:30:58 AM,6:43:31 AM,0:12:33,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,6:43:31 AM,6:55:41 AM,0:12:10,👩🏻‍💻 In Business,901301162602,🏠 Pull prospects_Foreclosure,86aenmett,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W17,6:55:41 AM,6:57:50 AM,0:02:09,🚀 On Business,900601952633,🔍 Search and hire vendors,86a7c5ah9,6. Build the team,📌 Job Must,6.4. Vendor_Hire,🙂 👌 Work,Manager
W17,6:57:50 AM,7:00:50 AM,0:03:00,👩🏻‍💻 In Business,901301162602,🔨 Learn ClickUp,,5. Build processes,📌 Life Must,5.2. Learn and troubleshoot softwares,🙂 👌 Work,Work
W17,7:00:49 AM,7:02:04 AM,0:01:15,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,7:02:03 AM,7:09:36 AM,0:07:33,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W17,7:09:36 AM,7:20:56 AM,0:11:20,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W17,7:20:56 AM,7:23:58 AM,0:03:02,🌈 Personal,901301650324,🌷Grow flowers and plants,86adrww47,9.11. Quality of life,📌 Life Must,9.11.5. Others,,
W17,7:23:57 AM,7:37:37 AM,0:13:40,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W17,7:37:36 AM,7:38:03 AM,0:00:27,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,7:38:03 AM,7:41:45 AM,0:03:42,🌈 Personal,901301650324,🗃️ Organize stuff,86a5r4zkp,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W17,7:41:45 AM,7:47:56 AM,0:06:11,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,7:47:56 AM,8:46:06 AM,0:58:10,🌈 Personal,901301650324,✏️ Plan for dad's activities,86a2d1k37,9.07. Dad,📌 Must_Life,9.07.4. Take dad to places,,
W17,8:46:06 AM,8:49:56 AM,0:03:50,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,8:49:56 AM,11:33:07 AM,2:43:11,🌈 Personal,901301650324,✏️ Plan for dad's activities,86a2d1k37,9.07. Dad,📌 Must_Life,9.07.4. Take dad to places,,
W17,11:33:00 AM,11:35:00 AM,0:02:00,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W17,11:35:00 AM,11:45:00 AM,0:10:00,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W17,11:45:57 AM,11:50:47 AM,0:04:50,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,11:50:47 AM,12:07:00 PM,0:16:13,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W17,12:06:59 PM,12:15:03 PM,0:08:04,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,12:15:10 PM,1:09:53 PM,0:54:43,🌼 Survival Mode,901306296518,💤 Nap,86a2gxhgk,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W17,1:10:23 PM,1:27:40 PM,0:17:17,🌈 Personal,901301650324,🧾 Manage financials_Personal,86a5naynx,9.09. Financial,📌 Life Must,9.09.1. Manage money,,
W17,1:27:40 PM,1:59:57 PM,0:32:17,🌈 Personal,901301650324,✏️ Plan for dad's activities,86a2d1k37,9.07. Dad,📌 Must_Life,9.07.4. Take dad to places,,
W17,1:59:57 PM,2:30:51 PM,0:30:54,🌈 Personal,901301650324,💈 Have a haircut,,9.01. Health & fitness,📌 Job Must,9.01.4. Have a regular routine,,
W17,2:30:00 PM,3:30:00 PM,1:00:00,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W17,3:30:00 PM,5:13:00 PM,1:43:00,🌈 Personal,901301650324,🗣️ Talk to family and friends,86a754k81,9.08. Social,📌 Life Must,9.08.2. Stay in touch w/ family and friends,,
W17,5:13:08 PM,5:15:03 PM,0:01:55,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W17,5:15:15 PM,5:16:17 PM,0:01:02,🌈 Personal,901301650324,🧺 Do laundry,86a71cpx7,9.11. Quality of life,📌 Life Must,9.11.3. Clean up stuff,,
W17,5:16:24 PM,5:25:08 PM,0:08:44,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W17,5:25:31 PM,5:30:18 PM,0:04:47,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,5:30:28 PM,5:41:33 PM,0:11:05,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W17,5:41:46 PM,5:48:06 PM,0:06:20,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W17,5:48:12 PM,5:55:49 PM,0:07:37,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,5:55:54 PM,5:57:39 PM,0:01:45,🌈 Personal,901301650324,🧺 Do laundry,86a71cpx7,9.11. Quality of life,📌 Life Must,9.11.3. Clean up stuff,,
W17,5:57:39 PM,6:01:10 PM,0:03:31,🚀 On Business,900601952633,✅ Manage time tracked,86a68njak,2. Gain traction,📌 Job Must,2.6. Manage time,🙂 👌 Work,Owner
W17,6:01:09 PM,6:10:46 PM,0:09:37,🌈 Personal,901301650324,🆘 Help family and friends,86a5nekrz,9.08. Social,📌 Life Must,9.08.1. Help family and friends,,
W17,6:10:45 PM,6:23:32 PM,0:12:47,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W17,6:23:32 PM,6:32:11 PM,0:08:39,🌈 Personal,901301650324,🧺 Do laundry,86a71cpx7,9.11. Quality of life,📌 Life Must,9.11.3. Clean up stuff,,
W17,6:32:29 PM,6:38:51 PM,0:06:22,🌈 Personal,901301650324,🗣️ Talk to family and friends,86a754k81,9.08. Social,📌 Life Must,9.08.2. Stay in touch w/ family and friends,,
W17,6:38:51 PM,6:44:47 PM,0:05:56,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,6:44:47 PM,6:54:22 PM,0:09:35,🚀 On Business,900601952633,🔨 Learn Claude,,5. Build processes,📌 Job Must,5.2. Learn and troubleshoot softwares,🙂 👌 Work,Work
W17,6:54:22 PM,7:07:20 PM,0:12:58,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,7:07:20 PM,8:11:05 PM,1:03:45,🌈 Personal,901301650324,🌷Grow flowers and plants,86adrww47,9.11. Quality of life,📌 Life Must,9.11.5. Others,,
W17,8:11:05 PM,8:12:14 PM,0:01:09,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,8:12:13 PM,8:41:27 PM,0:29:14,🚀 On Business,900601952633,🔨 Learn Claude,,5. Build processes,📌 Job Must,5.2. Learn and troubleshoot softwares,🙂 👌 Work,Work
W17,8:41:27 PM,8:49:50 PM,0:08:23,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,8:49:00 PM,10:22:00 PM,1:33:00,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,10:23:00 PM,11:59:00 PM,1:36:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W17,12:00:00 AM,6:07:00 AM,6:07:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W17,6:08:16 AM,6:11:23 AM,0:03:07,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,6:11:29 AM,6:19:30 AM,0:08:01,🌼 Survival Mode,901306296518,💩 Poop,86a5mn4v6,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,6:19:39 AM,6:20:40 AM,0:01:01,🌈 Personal,901301650324,⚖️ Weigh myself,86a5q5pxt,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,6:21:02 AM,6:25:37 AM,0:04:35,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,6:25:37 AM,6:29:15 AM,0:03:38,🌈 Personal,901301650324,💯 Update daily KPIs,86a2hpd34,9.04. Character,🌱 Routine,9.04. Consistency,,
W17,6:29:15 AM,6:38:20 AM,0:09:05,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W17,6:38:20 AM,6:38:47 AM,0:00:27,🚀 On Business,900601952633,🤖 Run AI agent,86agzhyhy,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,6:38:47 AM,6:39:47 AM,0:01:00,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,6:39:47 AM,6:42:23 AM,0:02:36,🚀 On Business,900601952633,🤖 Run AI agent,86agzhyhy,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,6:42:22 AM,6:49:49 AM,0:07:27,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W17,6:49:49 AM,6:55:42 AM,0:05:53,🚀 On Business,900601952633,🤖 Run AI agent,86agzhyhy,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,6:55:41 AM,7:01:21 AM,0:05:40,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W17,7:01:20 AM,7:09:46 AM,0:08:26,🚀 On Business,900601952633,🤖 Run AI agent,86agzhyhy,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,7:09:46 AM,7:11:32 AM,0:01:46,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,7:11:32 AM,7:12:23 AM,0:00:51,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W17,7:12:22 AM,7:25:26 AM,0:13:04,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W17,7:25:26 AM,7:55:24 AM,0:29:58,🚀 On Business,900601952633,🤖 Run AI agent,86agzhyhy,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,7:55:23 AM,8:06:22 AM,0:10:59,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W17,8:06:22 AM,8:38:09 AM,0:31:47,🌈 Personal,901301650324,👩🏻‍🏫 Teach dad English,86a2hav51,9.07. Dad,🌱 Routine,9.07.2. Help dad learn English,,
W17,8:38:08 AM,8:41:46 AM,0:03:38,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W17,8:41:45 AM,8:45:50 AM,0:04:05,🌈 Personal,901301650324,🌷Grow flowers and plants,86adrww47,9.11. Quality of life,📌 Life Must,9.11.5. Others,,
W17,8:45:49 AM,8:49:40 AM,0:03:51,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W17,8:49:40 AM,8:59:35 AM,0:09:55,🚀 On Business,900601952633,🤖 Run AI agent,86agzhyhy,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,8:59:34 AM,9:07:40 AM,0:08:06,🚀 On Business,900601952633,👩🏻‍💻 Work w/ cold caller,86acppde9,6. Build the team,📌 Job Must,6.7 Cold caller,🙂 👌 Work,Manager
W17,9:07:40 AM,9:08:35 AM,0:00:55,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,9:08:34 AM,9:20:03 AM,0:11:29,🚀 On Business,900601952633,🤖 Run AI agent,86agzhyhy,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,9:20:02 AM,9:23:09 AM,0:03:07,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,9:23:08 AM,9:26:24 AM,0:03:16,🚀 On Business,900601952633,🤖 Run AI agent,86agzhyhy,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,9:26:23 AM,9:38:04 AM,0:11:41,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,9:38:03 AM,9:39:02 AM,0:00:59,🚀 On Business,900601952633,🔍 Search and hire vendors,86a7c5ah9,6. Build the team,📌 Job Must,6.4. Vendor_Hire,🙂 👌 Work,Manager
W17,9:39:02 AM,9:42:11 AM,0:03:09,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W17,9:42:10 AM,9:44:58 AM,0:02:48,🌈 Personal,901301650324,🗃️ Organize Mac docs,86a6473b9,9.11. Quality of life,📌 Life Must,9.11.2. Organize stuff,,
W17,9:44:57 AM,9:46:38 AM,0:01:41,🌈 Personal,901301650324,🗃️ Organize Photos,,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
